index,function,size,latency_ms,execution_time_sec,type,status,diff
1591,pagerank,large,402.4,272.725,warm,200,129.67499999999995
1592,pagerank,large,623.5,283.567,warm,200,339.933
1593,resnet,large,126.5,122.005,warm,200,4.4950000000000045
1594,resnet,small,151.5,123.978,warm,200,27.522000000000006
1595,mobilenet,medium,28.4,23.172,warm,200,5.227999999999998
1596,matrixmul,medium,523.3,508.93,warm,200,14.369999999999948
1597,resnet,large,125.9,120.801,warm,200,5.099000000000004
1598,pagerank,small,38.0,10.103,warm,200,27.897
1599,linpack,small,15.4,8.065,warm,200,7.335000000000001
1600,mobilenet,small,29.1,23.447,warm,200,5.653000000000002
1601,grayscale,medium,66.1,57.019,warm,200,9.080999999999996
1602,fastfouriertransform,small,19.7,4.957999999999999,warm,200,14.742
1603,fetchdata,medium,84.7,80.122,warm,200,4.578000000000003
1604,grayscale,medium,66.6,57.033,warm,200,9.566999999999993
1605,mobilenet,small,29.1,23.049,warm,200,6.051000000000002
1606,pagerank,medium,68.9,45.824,warm,200,23.076000000000008
1607,linpack,medium,755.2,744.278,warm,200,10.922000000000025
1608,fastfouriertransform,medium,619.3,606.078,warm,200,13.22199999999998
1609,mobilenet,medium,30.7,23.32,warm,200,7.379999999999999
1610,fastfouriertransform,medium,1023.3,602.669,warm,200,420.631
1611,graphgen,large,494.0,65.649,warm,200,428.351
1612,fastfouriertransform,small,831.2,4.947,warm,200,826.253
1613,linpack,large,161.0,5.051,warm,200,155.949
1614,fastfouriertransform,large,636.8,4.901,warm,200,631.899
1615,fetchdata,large,147.6,142.341,warm,200,5.258999999999986
1616,genmatrix,large,36.8,0.8109999999999999,warm,200,35.989
1617,fetchdata,large,97.2,92.427,warm,200,4.772999999999996
1618,fetchdata,medium,94.5,89.492,warm,200,5.007999999999996
1619,pagerank,medium,117.4,45.945,warm,200,71.45500000000001
1620,mobilenet,small,31.1,22.932,warm,200,8.168000000000003
1621,matrixmul,large,20.0,5.034000000000001,warm,200,14.966
1622,fetchdata,small,96.7,91.157,warm,200,5.543000000000006
1623,matrixmul,medium,538.3,523.812,warm,200,14.487999999999943
1624,graphgen,large,487.9,65.484,warm,200,422.416
1625,resnet,small,132.9,127.875,warm,200,5.025000000000006
1626,mobilenet,large,29.2,23.267,warm,200,5.933
1627,matrixmul,medium,654.6,509.977,warm,200,144.62300000000005
1628,graphgen,large,566.6,66.415,warm,200,500.185
1629,genmatrix,small,7.7,0.1399999999999999,warm,200,7.5600000000000005
1630,grayscale,large,2793.8,2681.376,cold,200,112.42399999999998
1631,fastfouriertransform,large,21.5,7.698,warm,200,13.802
1632,fastfouriertransform,large,20.0,7.245999999999999,warm,200,12.754000000000001
1633,fetchdata,medium,106.4,102.206,warm,200,4.194000000000003
1634,linpack,small,12.3,5.142,warm,200,7.158
1635,mobilenet,small,29.5,23.339,warm,200,6.161000000000001
1636,grayscale,large,2802.0,2686.7580000000003,cold,200,115.24199999999973
1637,mobilenet,large,35.1,29.7,warm,200,5.400000000000002
1638,linpack,large,11.5,5.074999999999999,warm,200,6.425000000000001
1639,matrixmul,large,19.7,5.0200000000000005,warm,200,14.68
1640,matrixmul,large,16.4,5.042,warm,200,11.357999999999999
1641,fastfouriertransform,medium,657.0,642.2130000000001,warm,200,14.78699999999992
1642,linpack,medium,660.5,653.6880000000001,warm,200,6.811999999999898
1643,resnet,small,150.7,144.519,warm,200,6.180999999999983
1644,grayscale,large,4701.9,2673.095,cold,200,2028.8049999999998
1645,resnet,small,132.0,126.969,warm,200,5.031000000000006
1646,fetchdata,medium,107.8,95.721,warm,200,12.078999999999994
1647,fastfouriertransform,small,61.3,4.852,warm,200,56.44799999999999
1648,grayscale,small,944.5,7.072,warm,200,937.428
1649,fetchdata,medium,100.8,96.137,warm,200,4.662999999999997
1650,fetchdata,large,91.4,87.713,warm,200,3.687000000000012
1651,matrixmul,medium,568.2,550.2810000000001,warm,200,17.918999999999983
1652,resnet,small,130.0,124.643,warm,200,5.356999999999999
1653,resnet,medium,154.0,122.279,warm,200,31.721000000000004
1654,matrixmul,small,276.9,5.024,warm,200,271.876
1655,mobilenet,large,31.1,24.076,warm,200,7.024000000000001
1656,pagerank,large,389.2,293.122,warm,200,96.07799999999997
1657,fetchdata,large,112.2,92.95,warm,200,19.25
1658,fetchdata,medium,96.0,91.274,warm,200,4.725999999999999
1659,grayscale,small,12.6,6.947,warm,200,5.653
1660,fetchdata,medium,98.7,93.649,warm,200,5.051000000000002
1661,mobilenet,large,29.9,23.793000000000003,warm,200,6.106999999999996
1662,graphgen,medium,108.0,12.797,warm,200,95.203
1663,graphgen,medium,120.1,13.865,warm,200,106.235
1664,fetchdata,small,99.7,94.417,warm,200,5.283000000000001
1665,matrixmul,large,21.5,5.025,warm,200,16.475
1666,pagerank,large,401.2,271.595,warm,200,129.60499999999996
1667,mobilenet,medium,30.9,22.685,warm,200,8.215
1668,mobilenet,medium,32.6,25.389,warm,200,7.211000000000002
1669,mobilenet,medium,23.3,18.436,warm,200,4.864000000000001
1670,fetchdata,small,101.0,96.051,warm,200,4.948999999999998
1671,resnet,small,129.8,124.581,warm,200,5.219000000000008
1672,genmatrix,medium,15.4,0.294,warm,200,15.106
1673,graphgen,medium,105.7,13.238,warm,200,92.462
1674,genmatrix,large,49.1,1.2260000000000002,warm,200,47.874
1675,grayscale,small,12.7,7.032,warm,200,5.667999999999999
1676,mobilenet,large,22.1,17.465,warm,200,4.635000000000002
1677,mobilenet,large,22.2,17.784000000000002,warm,200,4.415999999999997
1678,pagerank,small,20.2,10.208,warm,200,9.991999999999999
1679,resnet,small,128.1,120.984,warm,200,7.116
1680,grayscale,large,2790.2,2678.818,cold,200,111.3819999999996
1681,linpack,large,16.9,8.033999999999999,warm,200,8.866
1682,graphgen,large,523.9,92.653,warm,200,431.24699999999996
1683,mobilenet,large,23.0,17.467,warm,200,5.533000000000001
1684,genmatrix,medium,11.3,0.203,warm,200,11.097000000000001
1685,fastfouriertransform,large,19.4,5.036,warm,200,14.363999999999999
1686,genmatrix,medium,9.1,0.203,warm,200,8.897
1687,graphgen,medium,108.1,12.946,warm,200,95.154
1688,grayscale,medium,2007.5,57.876,cold,200,1949.624
1689,fastfouriertransform,medium,642.9,629.848,warm,200,13.052000000000021
1690,fastfouriertransform,small,549.7,4.948,warm,200,544.7520000000001
1691,genmatrix,large,35.0,0.85,warm,200,34.15
1692,resnet,large,129.2,123.841,warm,200,5.358999999999995
1693,linpack,large,17.1,8.046,warm,200,9.054000000000002
1694,resnet,large,146.5,141.595,warm,200,4.905000000000001
1695,matrixmul,small,20.7,5.046,warm,200,15.654
1696,resnet,small,126.2,121.163,warm,200,5.037000000000006
1697,genmatrix,small,5.5,0.109,warm,200,5.391
1698,graphgen,large,495.2,66.00399999999999,warm,200,429.196
1699,linpack,large,15.4,8.071,warm,200,7.329000000000001
1700,grayscale,large,2798.7,2685.373,cold,200,113.32699999999977
1701,pagerank,small,18.0,9.819,warm,200,8.181
1702,linpack,large,14.9,8.051,warm,200,6.849
1703,grayscale,medium,2488.1,58.191,cold,200,2429.909
1704,resnet,medium,128.6,120.69,warm,200,7.909999999999997
1705,pagerank,large,417.6,335.958,warm,200,81.642
1706,fastfouriertransform,small,19.2,4.92,warm,200,14.28
1707,matrixmul,small,25.5,7.958,warm,200,17.542
1708,grayscale,large,5668.6,2673.174,cold,200,2995.4260000000004
1709,fetchdata,large,86.2,81.826,warm,200,4.374000000000009
1710,fetchdata,small,87.1,82.316,warm,200,4.783999999999992
1711,fetchdata,large,89.5,84.74,warm,200,4.760000000000005
1712,linpack,small,21.6,8.08,warm,200,13.520000000000001
1713,matrixmul,medium,551.4,536.226,warm,200,15.173999999999978
1714,fetchdata,large,94.1,89.51,warm,200,4.589999999999989
1715,grayscale,large,4925.6,2671.48,cold,200,2254.1200000000003
1716,matrixmul,medium,769.1,510.92,warm,200,258.18
1717,mobilenet,small,28.2,22.731,warm,200,5.468999999999998
1718,fastfouriertransform,medium,611.9,598.862,warm,200,13.038000000000011
1719,pagerank,large,403.3,273.61600000000004,warm,200,129.68399999999997
1720,grayscale,large,7035.0,2688.344,cold,200,4346.656
1721,linpack,medium,717.6,684.154,warm,200,33.446000000000026
1722,mobilenet,medium,30.9,23.817,warm,200,7.082999999999998
1723,resnet,small,176.9,172.565,warm,200,4.335000000000008
1724,fastfouriertransform,large,19.9,4.835,warm,200,15.064999999999998
1725,mobilenet,large,31.2,23.973000000000003,warm,200,7.226999999999997
1726,linpack,small,217.1,5.068,warm,200,212.03199999999998
1727,pagerank,medium,67.0,45.787,warm,200,21.213
1728,genmatrix,medium,15.3,0.295,warm,200,15.005
1729,genmatrix,medium,12.3,0.29,warm,200,12.010000000000002
1730,grayscale,medium,67.4,57.076,warm,200,10.324000000000005
1731,grayscale,medium,66.0,56.945,warm,200,9.055
1732,pagerank,large,355.2,276.994,warm,200,78.20599999999996
1733,fetchdata,large,88.9,84.092,warm,200,4.808000000000007
1734,mobilenet,medium,31.1,23.193,warm,200,7.907
1735,graphgen,small,38.8,3.918,warm,200,34.882
1736,fastfouriertransform,large,18.7,5.0280000000000005,warm,200,13.671999999999999
1737,mobilenet,small,31.1,23.777,warm,200,7.323
1738,fastfouriertransform,small,17.2,4.915,warm,200,12.285
1739,mobilenet,medium,30.3,24.104,warm,200,6.1960000000000015
1740,graphgen,medium,153.9,20.675,warm,200,133.225
1741,genmatrix,large,60.3,1.216,warm,200,59.083999999999996
1742,fetchdata,large,106.7,101.347,warm,200,5.353000000000009
1743,grayscale,small,14.6,6.962999999999999,warm,200,7.6370000000000005
1744,grayscale,small,11.5,6.805000000000001,warm,200,4.694999999999999
1745,linpack,medium,656.2,646.956,warm,200,9.244000000000028
1746,fastfouriertransform,medium,655.2,641.0989999999999,warm,200,14.101000000000113
1747,fetchdata,small,104.9,100.247,warm,200,4.653000000000006
1748,matrixmul,large,18.8,5.013,warm,200,13.787
1749,grayscale,large,2796.0,2684.076,cold,200,111.92399999999998
1750,genmatrix,medium,15.7,0.292,warm,200,15.408
1751,fastfouriertransform,large,161.8,4.831,warm,200,156.96900000000002
1752,fastfouriertransform,small,67.8,4.849,warm,200,62.95099999999999
1753,genmatrix,medium,12.5,0.314,warm,200,12.186
1754,fastfouriertransform,small,17.3,4.902,warm,200,12.398
1755,resnet,small,149.4,143.224,warm,200,6.176000000000016
1756,pagerank,large,422.3,292.101,warm,200,130.199
1757,mobilenet,small,30.6,22.876,warm,200,7.724
1758,graphgen,large,499.0,66.25,warm,200,432.75
1759,linpack,small,12.5,5.083,warm,200,7.417
1760,matrixmul,large,19.4,5.024,warm,200,14.375999999999998
1761,fetchdata,medium,97.5,92.521,warm,200,4.978999999999999
1762,fastfouriertransform,small,17.2,4.904000000000001,warm,200,12.296
1763,matrixmul,small,16.7,5.004,warm,200,11.696
1764,fastfouriertransform,small,16.0,4.912,warm,200,11.088000000000001
1765,linpack,medium,656.7,648.5840000000001,warm,200,8.115999999999985
1766,grayscale,small,2363.6,7.138,cold,200,2356.462
1767,matrixmul,small,22.3,7.917000000000001,warm,200,14.383
1768,fetchdata,small,129.6,100.937,warm,200,28.662999999999997
1769,pagerank,large,357.4,278.125,warm,200,79.27499999999998
1770,graphgen,large,494.0,64.373,warm,200,429.627
1771,fetchdata,medium,101.0,94.955,warm,200,6.045000000000002
1772,linpack,large,13.6,5.085,warm,200,8.515
1773,genmatrix,large,52.4,1.2049999999999998,warm,200,51.195
1774,fetchdata,medium,126.7,95.133,warm,200,31.567000000000007
1775,resnet,large,125.5,120.662,warm,200,4.837999999999994
1776,mobilenet,small,30.7,22.839,warm,200,7.861000000000001
1777,fastfouriertransform,small,18.4,4.967,warm,200,13.433
1778,fetchdata,small,102.2,96.916,warm,200,5.284000000000006
1779,resnet,large,125.4,120.278,warm,200,5.122
1780,matrixmul,medium,555.3,539.945,warm,200,15.354999999999905
1781,matrixmul,medium,970.9,508.872,warm,200,462.02799999999996
1782,fetchdata,small,104.2,96.465,warm,200,7.734999999999999
1783,grayscale,large,2787.2,2675.735,cold,200,111.46499999999969
1784,fastfouriertransform,small,18.2,4.92,warm,200,13.28
1785,pagerank,large,399.8,272.065,warm,200,127.73500000000001
1786,resnet,large,126.7,121.397,warm,200,5.302999999999997
1787,resnet,medium,152.6,124.443,warm,200,28.156999999999996
1788,graphgen,large,522.7,64.165,warm,200,458.535
1789,grayscale,small,2135.6,6.876,cold,200,2128.7239999999997
1790,pagerank,large,357.3,279.109,warm,200,78.19100000000003
1791,pagerank,small,270.4,10.237,warm,200,260.16299999999995
1792,matrixmul,medium,551.4,535.953,warm,200,15.447000000000003
1793,graphgen,small,55.9,2.799,warm,200,53.101
1794,mobilenet,medium,22.7,18.084,warm,200,4.616
1795,fastfouriertransform,small,19.8,5.291,warm,200,14.509
1796,mobilenet,large,27.1,17.661,warm,200,9.439
1797,resnet,small,132.2,124.656,warm,200,7.543999999999983
1798,pagerank,small,19.9,10.212,warm,200,9.687999999999999
1799,linpack,medium,681.2,671.947,warm,200,9.253000000000043
1800,fetchdata,medium,103.3,97.919,warm,200,5.381
1801,resnet,medium,127.0,121.854,warm,200,5.146000000000001
1802,linpack,large,389.2,5.113,warm,200,384.087
1803,fetchdata,medium,97.7,92.075,warm,200,5.625
1804,fastfouriertransform,small,22.0,7.718,warm,200,14.282
1805,resnet,small,126.5,121.61,warm,200,4.890000000000001
1806,graphgen,medium,107.8,12.903,warm,200,94.89699999999999
1807,genmatrix,small,5.8,0.144,warm,200,5.656
1808,graphgen,medium,105.9,13.851,warm,200,92.049
1809,pagerank,medium,123.5,101.048,warm,200,22.451999999999998
1810,pagerank,medium,103.6,63.344,warm,200,40.25599999999999
1811,matrixmul,large,19.5,5.043,warm,200,14.457
1812,matrixmul,small,16.1,5.027,warm,200,11.073
1813,pagerank,large,350.5,274.24,warm,200,76.25999999999999
1814,resnet,small,146.4,140.579,warm,200,5.820999999999998
1815,grayscale,small,12.0,6.801,warm,200,5.199
1816,grayscale,small,11.3,6.738,warm,200,4.562
1817,pagerank,small,17.5,10.014,warm,200,7.486000000000001
1818,fetchdata,large,86.5,81.613,warm,200,4.8870000000000005
1819,linpack,medium,655.5,646.967,warm,200,8.533000000000015
1820,resnet,large,125.1,120.591,warm,200,4.509
1821,fastfouriertransform,medium,646.0,631.263,warm,200,14.736999999999966
1822,matrixmul,large,20.4,5.025,warm,200,15.374999999999998
1823,genmatrix,small,5.3,0.1129999999999999,warm,200,5.187
1824,genmatrix,small,4.7,0.1129999999999999,warm,200,4.587000000000001
1825,matrixmul,small,16.5,5.046,warm,200,11.454
1826,mobilenet,large,22.9,17.718,warm,200,5.181999999999999
1827,resnet,small,128.7,120.667,warm,200,8.032999999999987
1828,grayscale,large,2815.2,2703.667,cold,200,111.5329999999999
1829,fetchdata,small,87.3,82.61200000000001,warm,200,4.687999999999988
1830,graphgen,large,515.1,65.626,warm,200,449.47400000000005
1831,fetchdata,large,86.2,81.683,warm,200,4.516999999999996
1832,graphgen,small,305.9,2.969,warm,200,302.931
1833,mobilenet,medium,23.0,17.874000000000002,warm,200,5.125999999999998
1834,pagerank,large,358.8,278.983,warm,200,79.81700000000001
1835,grayscale,small,47.8,10.678999999999998,warm,200,37.120999999999995
1836,linpack,small,14.0,5.103,warm,200,8.897
1837,grayscale,large,2842.9,2726.074,cold,200,116.82600000000002
1838,fastfouriertransform,small,19.0,4.96,warm,200,14.04
1839,linpack,medium,654.4,647.343,warm,200,7.057000000000016
1840,grayscale,large,5244.0,2675.895,cold,200,2568.105
1841,fastfouriertransform,medium,616.8,603.899,warm,200,12.900999999999954
1842,resnet,large,141.4,136.275,warm,200,5.125
1843,fastfouriertransform,medium,1028.5,609.672,warm,200,418.828
1844,mobilenet,large,28.5,22.768,warm,200,5.731999999999999
1845,linpack,small,58.8,5.078,warm,200,53.721999999999994
1846,mobilenet,large,27.7,21.506,warm,200,6.193999999999999
1847,fetchdata,medium,86.8,81.83500000000001,warm,200,4.964999999999989
1848,fetchdata,medium,89.4,84.509,warm,200,4.891000000000005
1849,fastfouriertransform,large,434.8,4.883,warm,200,429.91700000000003
1850,fastfouriertransform,small,341.6,4.857,warm,200,336.743
1851,pagerank,small,19.1,10.1,warm,200,9.000000000000002
1852,graphgen,small,40.1,4.581,warm,200,35.519
1853,genmatrix,small,6.6,0.104,warm,200,6.4959999999999996
1854,mobilenet,medium,30.9,23.088,warm,200,7.811999999999998
1855,matrixmul,small,27.0,8.1,warm,200,18.9
1856,fetchdata,small,82.1,77.7,warm,200,4.3999999999999915
1857,pagerank,large,403.7,272.908,warm,200,130.79199999999997
1858,matrixmul,small,23.4,7.913,warm,200,15.486999999999998
1859,linpack,small,13.2,5.1450000000000005,warm,200,8.055
1860,matrixmul,large,21.5,7.915,warm,200,13.585
1861,linpack,medium,658.2,651.713,warm,200,6.48700000000008
1862,fastfouriertransform,large,18.8,4.934,warm,200,13.866
1863,linpack,small,464.3,5.096,warm,200,459.204
1864,pagerank,large,377.4,283.63300000000004,warm,200,93.76699999999994
1865,graphgen,small,61.5,4.684,warm,200,56.816
1866,genmatrix,large,52.7,1.17,warm,200,51.53
1867,graphgen,medium,140.9,18.538,warm,200,122.36200000000001
1868,fastfouriertransform,medium,634.2,620.297,warm,200,13.90300000000002
1869,grayscale,medium,70.0,57.024,warm,200,12.975999999999999
1870,linpack,small,12.6,5.1450000000000005,warm,200,7.454999999999999
1871,pagerank,medium,67.5,46.171,warm,200,21.329
1872,graphgen,medium,107.0,14.06,warm,200,92.94
1873,genmatrix,medium,14.9,0.285,warm,200,14.615
1874,resnet,medium,155.0,149.386,warm,200,5.614000000000004
1875,resnet,small,175.3,120.132,warm,200,55.168000000000006
1876,mobilenet,medium,31.0,23.844,warm,200,7.155999999999999
1877,resnet,medium,128.6,120.805,warm,200,7.7949999999999875
1878,genmatrix,large,50.7,1.194,warm,200,49.506
1879,pagerank,small,18.9,10.258,warm,200,8.642
1880,fetchdata,small,95.8,91.056,warm,200,4.744
1881,matrixmul,small,20.7,5.032,warm,200,15.668
1882,genmatrix,large,49.3,1.196,warm,200,48.104
1883,linpack,large,14.1,5.091,warm,200,9.009
1884,graphgen,medium,107.4,13.505,warm,200,93.89500000000001
1885,graphgen,large,494.2,65.49000000000001,warm,200,428.71
1886,matrixmul,large,19.3,5.01,warm,200,14.290000000000001
1887,grayscale,small,13.1,6.898,warm,200,6.202
1888,genmatrix,large,49.3,1.194,warm,200,48.105999999999995
1889,genmatrix,medium,10.2,0.235,warm,200,9.965
1890,mobilenet,small,28.6,22.608,warm,200,5.992000000000001
1891,fetchdata,large,96.2,92.11,warm,200,4.090000000000003
1892,grayscale,small,11.7,6.872,warm,200,4.827999999999999
1893,graphgen,small,24.8,2.769,warm,200,22.031
1894,pagerank,medium,113.9,46.417,warm,200,67.483
1895,linpack,medium,654.6,646.107,warm,200,8.493000000000052
1896,fastfouriertransform,large,19.5,5.024,warm,200,14.475999999999999
1897,fastfouriertransform,large,17.4,5.121,warm,200,12.278999999999998
1898,fetchdata,large,95.1,90.13,warm,200,4.969999999999999
1899,matrixmul,small,19.1,5.014,warm,200,14.086000000000002
1900,resnet,large,129.3,122.499,warm,200,6.801000000000016
1901,graphgen,medium,107.7,12.728,warm,200,94.97200000000001
1902,fetchdata,small,88.8,84.265,warm,200,4.534999999999997
1903,grayscale,medium,70.9,57.664,warm,200,13.236000000000004
1904,linpack,medium,690.0,680.944,warm,200,9.05600000000004
1905,linpack,medium,1240.3,648.1479999999999,warm,200,592.152
1906,mobilenet,medium,35.1,29.53,warm,200,5.57
1907,genmatrix,small,7.9,0.153,warm,200,7.747000000000001
1908,genmatrix,small,6.8,0.135,warm,200,6.665
1909,resnet,small,128.6,122.338,warm,200,6.2620000000000005
1910,fetchdata,small,143.2,135.81799999999998,warm,200,7.382000000000005
1911,fetchdata,medium,130.8,89.17500000000001,warm,200,41.625
1912,mobilenet,medium,22.5,17.512,warm,200,4.9879999999999995
1913,matrixmul,small,20.8,5.059,warm,200,15.741
1914,pagerank,medium,67.8,45.312,warm,200,22.488
1915,genmatrix,medium,14.7,0.294,warm,200,14.405999999999999
1916,grayscale,medium,77.1,57.287,warm,200,19.812999999999995
1917,grayscale,small,12.0,6.777,warm,200,5.223
1918,fastfouriertransform,small,19.1,4.936,warm,200,14.164000000000001
1919,grayscale,large,2805.9,2693.412,cold,200,112.48800000000028
1920,resnet,small,125.1,120.016,warm,200,5.083999999999989
1921,genmatrix,medium,13.3,0.292,warm,200,13.008000000000001
1922,fetchdata,small,144.9,140.094,warm,200,4.806000000000012
1923,genmatrix,medium,12.3,0.319,warm,200,11.981
1924,matrixmul,large,26.9,7.946,warm,200,18.954
1925,graphgen,large,529.7,90.05799999999999,warm,200,439.64200000000005
1926,grayscale,medium,69.2,57.185,warm,200,12.015
1927,fetchdata,small,110.2,105.202,warm,200,4.998000000000005
1928,matrixmul,medium,547.7,534.046,warm,200,13.653999999999996
1929,pagerank,large,386.5,292.873,warm,200,93.62700000000001
1930,pagerank,small,299.6,10.01,warm,200,289.59000000000003
1931,fastfouriertransform,medium,666.6,651.689,warm,200,14.911000000000058
1932,fastfouriertransform,small,575.3,4.967,warm,200,570.333
1933,fastfouriertransform,small,481.1,4.964,warm,200,476.136
1934,graphgen,small,57.4,34.552,warm,200,22.848
1935,fetchdata,small,99.1,94.11,warm,200,4.989999999999995
1936,matrixmul,medium,527.5,512.3,warm,200,15.200000000000045
1937,fastfouriertransform,large,86.6,4.944,warm,200,81.65599999999999
1938,resnet,medium,153.9,148.40300000000002,warm,200,5.496999999999986
1939,fastfouriertransform,small,17.4,4.921,warm,200,12.479
1940,fastfouriertransform,small,17.4,5.035,warm,200,12.364999999999998
1941,mobilenet,small,22.8,17.901,warm,200,4.899000000000001
1942,fastfouriertransform,medium,616.7,603.989,warm,200,12.711000000000013
1943,fastfouriertransform,small,523.5,5.091,warm,200,518.409
1944,mobilenet,small,26.4,17.937,warm,200,8.462999999999997
1945,fetchdata,large,91.1,86.424,warm,200,4.675999999999988
1946,matrixmul,large,20.0,5.046,warm,200,14.954
1947,matrixmul,medium,525.0,512.687,warm,200,12.312999999999988
1948,graphgen,medium,108.4,13.37,warm,200,95.03
1949,matrixmul,small,336.9,5.007000000000001,warm,200,331.893
1950,linpack,small,13.1,5.134,warm,200,7.965999999999999
1951,fetchdata,medium,93.0,88.233,warm,200,4.766999999999996
1952,grayscale,medium,68.2,57.309,warm,200,10.891000000000005
1953,fetchdata,small,88.1,83.95700000000001,warm,200,4.1429999999999865
1954,resnet,large,128.3,122.959,warm,200,5.341000000000008
1955,resnet,small,152.1,121.99,warm,200,30.11
1956,grayscale,medium,91.8,78.85000000000001,warm,200,12.949999999999989
1957,matrixmul,large,19.3,5.008,warm,200,14.292000000000002
1958,mobilenet,small,22.9,18.095,warm,200,4.805
1959,fastfouriertransform,medium,620.6,606.266,warm,200,14.33400000000006
1960,matrixmul,small,18.3,5.021,warm,200,13.279
1961,matrixmul,small,16.3,5.008,warm,200,11.292000000000002
1962,pagerank,small,19.6,10.138,warm,200,9.462000000000002
1963,pagerank,small,18.6,10.233,warm,200,8.367
1964,matrixmul,large,17.1,5.059,warm,200,12.041
1965,linpack,medium,701.4,692.542,warm,200,8.857999999999947
1966,pagerank,medium,117.1,95.205,warm,200,21.894999999999996
1967,linpack,large,511.0,5.386,warm,200,505.614
1968,pagerank,medium,66.7,45.869,warm,200,20.831000000000003
1969,matrixmul,medium,523.3,510.317,warm,200,12.982999999999947
1970,fetchdata,small,92.3,87.92999999999999,warm,200,4.3700000000000045
1971,linpack,large,122.4,8.22,warm,200,114.18
1972,genmatrix,small,6.6,0.126,warm,200,6.473999999999999
1973,grayscale,small,13.8,6.867,warm,200,6.933000000000001
1974,mobilenet,large,29.6,23.858,warm,200,5.742000000000001
1975,linpack,large,14.2,5.265,warm,200,8.934999999999999
1976,genmatrix,small,6.9,0.106,warm,200,6.7940000000000005
1977,fastfouriertransform,small,18.2,5.056,warm,200,13.143999999999998
1978,genmatrix,medium,10.5,0.204,warm,200,10.296
1979,pagerank,large,389.1,308.182,warm,200,80.918
1980,graphgen,small,40.4,4.413,warm,200,35.986999999999995
1981,resnet,medium,127.6,122.493,warm,200,5.106999999999999
1982,linpack,small,13.5,5.0920000000000005,warm,200,8.408
1983,fetchdata,small,97.1,92.35,warm,200,4.75
1984,resnet,medium,127.2,121.16,warm,200,6.040000000000006
1985,linpack,large,12.8,5.08,warm,200,7.720000000000001
1986,graphgen,large,515.7,86.893,warm,200,428.807
1987,linpack,large,11.9,5.09,warm,200,6.8100000000000005
1988,resnet,small,128.5,123.472,warm,200,5.028000000000006
1989,resnet,small,172.9,142.398,warm,200,30.50200000000001
1990,mobilenet,large,28.8,23.308,warm,200,5.492000000000001
1991,grayscale,small,49.5,10.734,warm,200,38.766
1992,mobilenet,small,28.4,23.283,warm,200,5.116999999999997
1993,fastfouriertransform,small,23.0,7.911,warm,200,15.089
1994,genmatrix,large,51.7,1.181,warm,200,50.519000000000005
1995,genmatrix,small,6.6,0.1369999999999999,warm,200,6.463
1996,pagerank,medium,68.5,46.468,warm,200,22.031999999999996
1997,graphgen,medium,106.3,12.899,warm,200,93.401
1998,resnet,small,125.4,121.043,warm,200,4.356999999999999
1999,fetchdata,medium,101.5,96.405,warm,200,5.094999999999999
2000,fetchdata,medium,101.2,96.268,warm,200,4.932000000000002
0,fastfouriertransform,small,1457.0,6.557,warm,200,1450.443
1,grayscale,small,1771.2,16.989,warm,200,1754.211
2,genmatrix,small,1910.8,7.936,warm,200,1902.864
3,fastfouriertransform,large,1169.6,4.927,warm,200,1164.673
4,pagerank,small,1760.5,272.619,warm,200,1487.8809999999999
5,resnet,medium,1869.6,140.398,warm,200,1729.202
6,graphgen,small,1593.1,4.172000000000001,warm,200,1588.9279999999999
7,fastfouriertransform,small,763.7,5.009,warm,200,758.691
8,genmatrix,large,1347.8,0.973,warm,200,1346.827
9,resnet,small,1882.4,122.612,warm,200,1759.788
10,pagerank,small,1173.9,10.96,warm,200,1162.94
11,pagerank,medium,1169.8,45.697,warm,200,1124.103
12,genmatrix,medium,958.6,0.209,warm,200,958.3910000000001
13,resnet,medium,1228.3,160.636,warm,200,1067.664
14,graphgen,small,816.2,2.757,warm,200,813.4430000000001
15,matrixmul,medium,2276.8,510.81200000000007,cold,200,1765.988
16,grayscale,small,280.1,7.37,warm,200,272.73
17,genmatrix,medium,456.8,0.309,warm,200,456.491
18,fastfouriertransform,small,22.2,5.101,warm,200,17.099
19,matrixmul,small,1888.0,4.989999999999999,warm,200,1883.01
20,linpack,medium,2060.7,659.243,cold,200,1401.4569999999999
21,resnet,medium,558.4,128.95499999999998,warm,200,429.445
22,graphgen,large,534.3,99.865,warm,200,434.43499999999995
23,mobilenet,large,1524.7,42.337,warm,200,1482.363
24,fastfouriertransform,medium,684.5,669.6809999999999,warm,200,14.819000000000074
25,fastfouriertransform,large,590.6,4.847,warm,200,585.753
26,grayscale,large,2802.3,2685.394,cold,200,116.9060000000004
27,resnet,medium,208.1,121.866,warm,200,86.234
28,resnet,small,241.2,133.78799999999998,warm,200,107.412
29,fastfouriertransform,small,196.0,4.939,warm,200,191.061
30,genmatrix,medium,10.7,0.209,warm,200,10.491
31,fastfouriertransform,small,16.8,4.906,warm,200,11.894000000000002
32,fastfouriertransform,medium,634.2,622.401,warm,200,11.799000000000092
33,grayscale,medium,2148.2,57.797,cold,200,2090.403
34,linpack,small,668.4,5.072,warm,200,663.328
35,linpack,medium,1215.5,645.957,warm,200,569.543
36,genmatrix,large,36.2,0.7739999999999999,warm,200,35.426
37,grayscale,large,7242.4,2688.936,cold,200,4553.464
38,fastfouriertransform,large,40.3,4.836,warm,200,35.464
