index,function,size,latency_ms,execution_time_sec,type,status,diff
369,genmatrix,small,6.1,0.107,warm,200,5.992999999999999
370,resnet,large,126.8,121.738,warm,200,5.061999999999998
371,genmatrix,small,5.8,0.105,warm,200,5.694999999999999
372,grayscale,large,2918.9,2743.326,cold,200,175.57400000000007
373,resnet,small,128.1,122.966,warm,200,5.134
374,resnet,small,129.0,123.669,warm,200,5.331000000000003
375,linpack,large,16.6,8.024999999999999,warm,200,8.575000000000003
376,matrixmul,large,41.2,5.054,warm,200,36.146
377,linpack,small,15.5,7.992000000000001,warm,200,7.507999999999999
378,pagerank,large,426.6,276.11400000000003,warm,200,150.486
379,linpack,small,15.1,8.01,warm,200,7.09
380,matrixmul,medium,574.8,537.1669999999999,warm,200,37.63300000000004
381,fastfouriertransform,medium,670.3,648.798,warm,200,21.501999999999953
382,linpack,large,15.8,7.993,warm,200,7.807
383,mobilenet,large,49.7,43.85,warm,200,5.850000000000001
384,fetchdata,medium,94.2,89.063,warm,200,5.1370000000000005
385,fetchdata,large,90.8,85.57,warm,200,5.230000000000004
386,pagerank,large,432.2,284.827,warm,200,147.373
387,grayscale,large,2802.0,2687.998,cold,200,114.00199999999995
388,pagerank,medium,87.4,46.503,warm,200,40.897000000000006
389,mobilenet,medium,23.6,18.298,warm,200,5.302000000000003
390,resnet,medium,157.3,149.823,warm,200,7.477000000000004
391,linpack,small,16.0,8.026,warm,200,7.974
392,fastfouriertransform,medium,620.1,604.1619999999999,warm,200,15.938000000000102
393,mobilenet,small,23.5,18.272,warm,200,5.2280000000000015
394,mobilenet,large,23.1,18.360000000000003,warm,200,4.739999999999998
395,resnet,large,128.8,123.339,warm,200,5.461000000000013
396,matrixmul,medium,600.5,564.545,warm,200,35.95500000000004
397,graphgen,medium,135.4,19.647,warm,200,115.75300000000001
398,linpack,small,15.2,8.0,warm,200,7.199999999999999
399,mobilenet,small,28.1,20.171000000000003,warm,200,7.9289999999999985
400,linpack,medium,691.0,683.921,warm,200,7.078999999999951
401,linpack,medium,1133.4,642.7570000000001,warm,200,490.64300000000003
402,resnet,large,126.1,120.974,warm,200,5.125999999999991
403,grayscale,large,2823.5,2702.137,cold,200,121.36299999999983
404,graphgen,large,507.9,63.365,warm,200,444.53499999999997
405,genmatrix,small,6.9,0.144,warm,200,6.756
406,genmatrix,large,50.4,1.232,warm,200,49.168
407,matrixmul,medium,575.0,538.6560000000001,warm,200,36.34399999999994
408,pagerank,small,25.1,15.94,warm,200,9.160000000000002
409,mobilenet,large,43.8,38.937,warm,200,4.8629999999999995
410,mobilenet,medium,43.8,32.894,warm,200,10.905999999999999
411,graphgen,small,27.1,2.908,warm,200,24.192
412,grayscale,small,971.4,6.854,warm,200,964.5459999999999
413,matrixmul,large,41.1,5.0600000000000005,warm,200,36.04
414,genmatrix,medium,10.0,0.204,warm,200,9.796
415,resnet,medium,135.2,130.67100000000002,warm,200,4.528999999999968
416,mobilenet,large,29.1,23.178,warm,200,5.922000000000001
417,pagerank,medium,140.1,45.737,warm,200,94.363
418,matrixmul,large,42.8,5.319,warm,200,37.480999999999995
419,pagerank,medium,69.8,45.165,warm,200,24.634999999999998
420,linpack,large,12.6,5.057,warm,200,7.542999999999999
421,mobilenet,medium,23.6,17.769,warm,200,5.831000000000003
422,grayscale,medium,69.9,57.284,warm,200,12.616000000000007
423,genmatrix,small,5.9,0.108,warm,200,5.792000000000001
424,genmatrix,medium,10.6,0.221,warm,200,10.379
425,fastfouriertransform,large,22.4,4.933,warm,200,17.467
426,pagerank,large,382.8,288.747,warm,200,94.053
427,fetchdata,small,90.3,84.73,warm,200,5.569999999999993
428,genmatrix,large,36.7,0.829,warm,200,35.871
429,mobilenet,medium,28.1,18.085,warm,200,10.015
430,resnet,large,153.7,148.368,warm,200,5.331999999999994
431,resnet,medium,125.8,121.031,warm,200,4.768999999999991
432,fastfouriertransform,small,22.3,4.885,warm,200,17.415
433,grayscale,small,12.4,6.804,warm,200,5.596
434,linpack,small,14.1,5.082,warm,200,9.018
435,grayscale,small,12.1,6.758,warm,200,5.342
436,pagerank,small,19.4,10.292000000000002,warm,200,9.107999999999997
437,grayscale,small,14.1,8.421,warm,200,5.679
438,graphgen,large,495.4,63.785,warm,200,431.615
439,grayscale,large,2831.4,2707.559,cold,200,123.8409999999999
440,fetchdata,large,91.9,84.384,warm,200,7.516000000000005
441,mobilenet,small,29.3,23.901,warm,200,5.399000000000001
442,graphgen,large,501.1,65.55999999999999,warm,200,435.54
443,grayscale,medium,2052.9,79.474,cold,200,1973.4260000000002
444,mobilenet,medium,33.1,24.242,warm,200,8.858
445,linpack,small,12.8,5.082,warm,200,7.718000000000001
446,graphgen,medium,106.3,12.494,warm,200,93.806
447,mobilenet,small,30.1,24.597,warm,200,5.503
448,fastfouriertransform,medium,657.0,642.893,warm,200,14.106999999999971
449,mobilenet,small,28.6,23.189,warm,200,5.411000000000001
450,resnet,large,126.3,121.363,warm,200,4.936999999999998
451,graphgen,small,78.8,43.056,warm,200,35.744
452,fetchdata,large,94.3,87.379,warm,200,6.920999999999992
453,grayscale,small,60.2,7.335999999999999,warm,200,52.864000000000004
454,genmatrix,small,6.7,0.143,warm,200,6.557
455,pagerank,medium,71.0,48.347,warm,200,22.653
456,resnet,large,163.6,155.833,warm,200,7.766999999999996
457,resnet,small,126.6,121.437,warm,200,5.162999999999997
458,pagerank,medium,114.9,44.907,warm,200,69.99300000000001
459,mobilenet,medium,31.9,23.233,warm,200,8.666999999999998
460,grayscale,large,2854.0,2728.55,cold,200,125.44999999999982
461,matrixmul,medium,607.2,569.8,warm,200,37.40000000000009
462,resnet,large,127.3,122.888,warm,200,4.411999999999992
463,graphgen,large,487.5,62.291,warm,200,425.209
464,fastfouriertransform,small,18.3,4.996,warm,200,13.304
465,genmatrix,medium,12.9,0.288,warm,200,12.612
466,fastfouriertransform,small,21.8,4.9750000000000005,warm,200,16.825
467,genmatrix,small,6.3,0.1399999999999999,warm,200,6.16
468,pagerank,small,18.6,9.882,warm,200,8.718000000000002
469,fetchdata,small,90.1,84.986,warm,200,5.11399999999999
470,matrixmul,medium,582.6,545.7189999999999,warm,200,36.881000000000085
471,resnet,medium,175.2,170.548,warm,200,4.651999999999987
472,grayscale,small,397.6,11.361,warm,200,386.23900000000003
473,genmatrix,medium,9.9,0.199,warm,200,9.701
474,grayscale,large,2861.1,2675.055,cold,200,186.04500000000007
475,mobilenet,small,47.9,35.683,warm,200,12.216999999999999
476,genmatrix,medium,9.9,0.206,warm,200,9.694
477,resnet,large,127.1,120.183,warm,200,6.916999999999987
478,genmatrix,medium,10.4,0.193,warm,200,10.207
479,fastfouriertransform,large,25.0,7.705,warm,200,17.295
480,genmatrix,large,36.6,0.782,warm,200,35.818
481,fetchdata,medium,90.6,85.106,warm,200,5.494
482,fetchdata,small,90.0,85.157,warm,200,4.8430000000000035
483,graphgen,small,38.3,4.397,warm,200,33.903
484,grayscale,large,3593.2,2705.75,cold,200,887.4499999999998
485,resnet,medium,145.3,140.167,warm,200,5.13300000000001
486,mobilenet,small,23.4,18.044,warm,200,5.355999999999998
487,mobilenet,large,24.7,19.122,warm,200,5.577999999999999
488,grayscale,large,8310.9,2692.235,cold,200,5618.664999999999
489,matrixmul,medium,606.2,563.0659999999999,warm,200,43.13400000000013
490,pagerank,large,416.3,304.947,warm,200,111.35300000000001
491,mobilenet,medium,22.9,18.184,warm,200,4.7159999999999975
492,fastfouriertransform,large,17.8,4.901,warm,200,12.899000000000001
493,graphgen,medium,107.8,13.007,warm,200,94.79299999999999
494,linpack,large,12.1,5.095,warm,200,7.005
495,grayscale,small,1349.3,11.758,warm,200,1337.542
496,fastfouriertransform,small,18.5,4.917999999999999,warm,200,13.582
497,resnet,large,125.6,120.622,warm,200,4.977999999999994
498,graphgen,large,488.6,61.454,warm,200,427.146
499,grayscale,large,6191.8,2717.841,cold,200,3473.9590000000003
500,graphgen,small,128.1,3.305,warm,200,124.79499999999999
501,mobilenet,large,28.2,22.426,warm,200,5.774000000000001
502,mobilenet,medium,28.9,22.297,warm,200,6.602999999999998
503,fetchdata,large,90.0,84.657,warm,200,5.3430000000000035
504,matrixmul,large,42.7,5.081,warm,200,37.619
505,mobilenet,small,28.4,22.894,warm,200,5.506
506,mobilenet,medium,28.5,22.858,warm,200,5.6419999999999995
507,matrixmul,medium,574.7,537.511,warm,200,37.18900000000008
508,linpack,large,12.8,5.159000000000001,warm,200,7.641
509,fastfouriertransform,small,21.7,7.665,warm,200,14.035
510,linpack,medium,657.1,649.165,warm,200,7.935000000000059
511,mobilenet,medium,27.3,21.737,warm,200,5.563000000000002
512,matrixmul,large,41.3,5.069,warm,200,36.230999999999995
513,graphgen,medium,150.8,19.085,warm,200,131.715
514,fastfouriertransform,medium,642.4,629.1510000000001,warm,200,13.24899999999991
515,grayscale,medium,2925.9,88.59,cold,200,2837.31
516,fastfouriertransform,medium,849.0,603.866,warm,200,245.13400000000001
517,pagerank,small,19.9,10.57,warm,200,9.329999999999998
518,pagerank,medium,72.8,46.837,warm,200,25.962999999999994
519,matrixmul,small,47.3,7.969,warm,200,39.330999999999996
520,genmatrix,large,50.5,1.189,warm,200,49.311
521,linpack,large,15.7,8.076,warm,200,7.623999999999999
522,mobilenet,large,28.6,23.099,warm,200,5.501000000000001
523,mobilenet,small,31.0,25.851,warm,200,5.149000000000001
524,genmatrix,medium,13.3,0.282,warm,200,13.018
525,pagerank,small,19.2,10.393,warm,200,8.806999999999999
526,grayscale,medium,806.1,58.305,warm,200,747.7950000000001
527,mobilenet,small,29.4,24.312,warm,200,5.087999999999997
528,graphgen,large,491.8,62.292,warm,200,429.50800000000004
529,resnet,small,153.0,147.709,warm,200,5.290999999999997
530,fetchdata,medium,141.4,136.57,warm,200,4.8300000000000125
531,pagerank,small,66.9,59.06,warm,200,7.840000000000003
532,pagerank,medium,65.4,44.19,warm,200,21.210000000000008
533,fastfouriertransform,small,18.2,5.07,warm,200,13.129999999999999
534,fastfouriertransform,medium,635.1,622.251,warm,200,12.849000000000046
535,fastfouriertransform,large,441.2,4.894,warm,200,436.306
536,fetchdata,medium,89.0,84.245,warm,200,4.7549999999999955
537,grayscale,large,2820.3,2701.005,cold,200,119.29500000000007
538,grayscale,medium,2632.6,58.561,cold,200,2574.0389999999998
539,mobilenet,medium,33.7,28.633,warm,200,5.067000000000004
540,genmatrix,medium,10.6,0.195,warm,200,10.405
541,pagerank,small,18.4,10.302,warm,200,8.097999999999999
542,matrixmul,small,41.3,5.032,warm,200,36.268
543,resnet,large,127.7,122.075,warm,200,5.625
544,fetchdata,small,91.8,86.644,warm,200,5.155999999999992
545,grayscale,medium,1273.5,57.379,warm,200,1216.121
546,linpack,large,15.6,8.029,warm,200,7.571
547,grayscale,small,879.4,6.769,warm,200,872.631
548,grayscale,large,6178.9,2678.212,cold,200,3500.6879999999996
549,grayscale,large,6009.3,2677.615,cold,200,3331.6850000000004
550,resnet,large,126.5,121.648,warm,200,4.852000000000004
551,mobilenet,small,33.2,17.668,warm,200,15.532000000000004
552,mobilenet,large,24.3,18.027,warm,200,6.273
553,mobilenet,medium,22.7,17.612,warm,200,5.088000000000001
554,linpack,large,12.1,5.108,warm,200,6.992
555,pagerank,medium,94.9,69.68599999999999,warm,200,25.214000000000013
556,mobilenet,medium,23.5,17.517999999999997,warm,200,5.982000000000003
557,genmatrix,large,51.7,1.184,warm,200,50.516000000000005
558,genmatrix,large,51.5,1.173,warm,200,50.327
559,matrixmul,small,41.4,5.068,warm,200,36.332
560,matrixmul,small,42.2,5.0600000000000005,warm,200,37.14
561,linpack,large,13.7,5.078,warm,200,8.622
562,mobilenet,large,31.5,25.979,warm,200,5.521000000000001
563,matrixmul,medium,650.7,573.861,warm,200,76.83900000000006
564,fetchdata,medium,94.1,87.27600000000001,warm,200,6.823999999999984
565,graphgen,small,29.2,2.967,warm,200,26.233
566,pagerank,large,395.3,295.35299999999995,warm,200,99.94700000000006
567,linpack,small,12.5,5.12,warm,200,7.38
568,mobilenet,small,28.5,23.027,warm,200,5.472999999999999
569,pagerank,medium,67.7,45.35,warm,200,22.35
570,graphgen,large,526.2,63.163,warm,200,463.03700000000003
571,fetchdata,medium,90.8,85.537,warm,200,5.262999999999991
572,fetchdata,small,101.8,92.842,warm,200,8.957999999999998
573,mobilenet,medium,34.1,28.667,warm,200,5.433
574,linpack,large,12.2,5.064,warm,200,7.135999999999999
575,matrixmul,large,41.1,5.072,warm,200,36.028
576,fastfouriertransform,medium,655.2,642.112,warm,200,13.08800000000008
577,pagerank,medium,115.0,45.34,warm,200,69.66
578,linpack,large,15.3,8.028,warm,200,7.272
579,mobilenet,large,32.4,22.462,warm,200,9.937999999999999
580,graphgen,large,489.1,63.199000000000005,warm,200,425.901
581,fastfouriertransform,small,17.9,4.904000000000001,warm,200,12.995999999999999
582,grayscale,small,11.8,6.834,warm,200,4.966000000000001
583,fastfouriertransform,medium,618.9,606.012,warm,200,12.888000000000034
584,fastfouriertransform,large,426.6,4.866,warm,200,421.73400000000004
585,fastfouriertransform,medium,827.8,600.908,warm,200,226.89199999999994
586,fetchdata,large,89.0,84.14,warm,200,4.859999999999999
587,grayscale,small,12.5,6.842,warm,200,5.658
588,graphgen,medium,106.2,12.924,warm,200,93.27600000000001
589,graphgen,medium,107.0,13.314,warm,200,93.686
590,linpack,medium,687.2,680.2810000000001,warm,200,6.918999999999983
591,matrixmul,small,51.0,10.009,warm,200,40.991
592,genmatrix,large,37.9,0.7879999999999999,warm,200,37.112
593,matrixmul,large,47.4,8.112,warm,200,39.288
594,fetchdata,small,91.2,85.963,warm,200,5.237000000000009
595,fetchdata,small,90.0,85.164,warm,200,4.8359999999999985
596,resnet,medium,127.6,122.396,warm,200,5.2039999999999935
597,resnet,large,126.7,121.821,warm,200,4.879000000000005
598,genmatrix,medium,12.2,0.1979999999999999,warm,200,12.001999999999999
599,resnet,small,127.1,121.899,warm,200,5.200999999999993
600,genmatrix,medium,10.2,0.201,warm,200,9.998999999999999
601,grayscale,medium,100.4,86.556,warm,200,13.844000000000008
602,grayscale,large,2792.8,2676.939,cold,200,115.86100000000033
603,graphgen,medium,138.7,18.538,warm,200,120.16199999999999
604,grayscale,large,7939.1,2670.6,cold,200,5268.5
605,pagerank,small,26.7,15.749,warm,200,10.950999999999999
606,fastfouriertransform,medium,620.1,603.42,warm,200,16.680000000000064
607,linpack,large,16.0,5.6,warm,200,10.4
608,grayscale,large,7111.6,2683.392,cold,200,4428.2080000000005
609,matrixmul,large,41.4,5.044,warm,200,36.356
610,grayscale,medium,1211.0,58.855,warm,200,1152.145
611,grayscale,small,945.5,7.026,warm,200,938.474
612,matrixmul,medium,576.4,538.015,warm,200,38.38499999999999
613,fastfouriertransform,small,23.8,5.091,warm,200,18.709
614,matrixmul,large,187.7,5.074999999999999,warm,200,182.625
615,linpack,large,13.3,5.083,warm,200,8.217
616,grayscale,large,11080.9,2719.809,cold,200,8361.091
617,grayscale,small,5239.1,7.457,cold,200,5231.643
618,matrixmul,medium,579.3,542.1049999999999,warm,200,37.19500000000005
619,graphgen,large,487.0,62.646,warm,200,424.354
620,graphgen,large,730.6,63.153,warm,200,667.447
621,mobilenet,medium,140.6,51.45099999999999,warm,200,89.149
622,genmatrix,large,51.0,1.1869999999999998,warm,200,49.813
623,linpack,small,15.7,8.085,warm,200,7.614999999999998
624,genmatrix,large,51.4,1.191,warm,200,50.208999999999996
625,grayscale,large,9311.3,2677.387,cold,200,6633.912999999999
626,fetchdata,large,89.6,83.62,warm,200,5.97999999999999
627,fastfouriertransform,large,18.0,4.894,warm,200,13.106
628,graphgen,medium,106.8,12.564,warm,200,94.23599999999999
629,mobilenet,small,22.3,17.581,warm,200,4.719000000000001
630,resnet,medium,154.2,148.605,warm,200,5.594999999999999
631,fetchdata,small,95.7,87.735,warm,200,7.965000000000003
632,grayscale,medium,2323.4,57.673,cold,200,2265.727
633,matrixmul,small,45.5,7.459,warm,200,38.041
634,genmatrix,small,6.4,0.1369999999999999,warm,200,6.263000000000001
635,pagerank,medium,74.3,51.704,warm,200,22.595999999999997
636,pagerank,large,355.6,272.076,warm,200,83.524
637,grayscale,small,1257.2,6.8,warm,200,1250.4
638,grayscale,medium,1161.8,58.362,warm,200,1103.4379999999999
639,grayscale,large,9208.9,2673.388,cold,200,6535.512
640,linpack,small,15.2,7.901999999999999,warm,200,7.298
641,mobilenet,small,22.7,17.851,warm,200,4.849
642,fetchdata,small,90.6,84.956,warm,200,5.643999999999991
643,matrixmul,large,48.5,7.949,warm,200,40.551
644,linpack,small,15.4,8.142999999999999,warm,200,7.2570000000000014
645,matrixmul,small,46.0,7.931000000000001,warm,200,38.069
646,grayscale,large,13263.8,2676.444,cold,200,10587.356
647,fastfouriertransform,medium,667.9,651.189,warm,200,16.711000000000013
648,linpack,large,15.5,8.071,warm,200,7.429
649,grayscale,large,12639.6,2701.456,cold,200,9938.144
650,matrixmul,large,46.6,7.478000000000001,warm,200,39.122
651,linpack,small,15.1,8.039,warm,200,7.061
652,genmatrix,medium,9.8,0.201,warm,200,9.599
653,graphgen,large,514.1,84.949,warm,200,429.151
654,pagerank,medium,66.0,44.444,warm,200,21.555999999999997
655,resnet,small,151.7,127.87399999999998,warm,200,23.826000000000008
656,fastfouriertransform,large,18.3,4.872999999999999,warm,200,13.427000000000001
657,mobilenet,large,22.5,17.724,warm,200,4.776
658,grayscale,large,2834.3,2719.071,cold,200,115.22900000000027
659,matrixmul,small,41.3,5.057,warm,200,36.242999999999995
660,fetchdata,small,92.3,87.102,warm,200,5.197999999999993
661,graphgen,medium,105.6,12.436,warm,200,93.16399999999999
662,mobilenet,small,22.6,17.73,warm,200,4.870000000000001
663,fastfouriertransform,small,18.0,4.882,warm,200,13.118
664,pagerank,small,25.3,15.803,warm,200,9.497
665,matrixmul,medium,575.8,539.6919999999999,warm,200,36.10800000000006
666,linpack,large,15.6,7.601,warm,200,7.999
667,pagerank,medium,128.8,45.124,warm,200,83.67600000000002
668,resnet,large,154.8,149.25,warm,200,5.550000000000011
669,fetchdata,medium,91.4,86.316,warm,200,5.084000000000003
670,fastfouriertransform,medium,655.9,642.277,warm,200,13.622999999999934
671,resnet,medium,130.5,125.893,warm,200,4.606999999999999
672,grayscale,small,47.1,6.926,warm,200,40.174
673,linpack,small,12.2,5.081,warm,200,7.118999999999999
674,mobilenet,medium,23.1,18.299,warm,200,4.801000000000002
675,genmatrix,medium,12.9,0.284,warm,200,12.616
676,fastfouriertransform,large,22.1,5.0280000000000005,warm,200,17.072000000000003
677,linpack,large,13.5,5.058,warm,200,8.442
678,linpack,small,13.4,5.069,warm,200,8.331
679,matrixmul,medium,577.4,540.61,warm,200,36.789999999999964
680,genmatrix,small,6.5,0.1369999999999999,warm,200,6.363
681,mobilenet,small,28.7,23.345,warm,200,5.355
682,genmatrix,large,56.5,1.211,warm,200,55.289
683,resnet,small,126.3,121.508,warm,200,4.792000000000002
684,graphgen,medium,187.7,19.958,warm,200,167.742
685,genmatrix,small,25.9,0.1389999999999999,warm,200,25.761
686,resnet,small,127.7,122.63,warm,200,5.070000000000007
687,fastfouriertransform,large,21.8,4.963,warm,200,16.837
688,genmatrix,large,51.6,1.188,warm,200,50.412
689,genmatrix,small,5.9,0.125,warm,200,5.775
690,linpack,small,11.9,5.146000000000001,warm,200,6.754
691,resnet,small,128.5,123.831,warm,200,4.668999999999997
692,grayscale,small,14.9,9.648,warm,200,5.252000000000001
693,fetchdata,large,140.3,135.68099999999998,warm,200,4.619000000000028
694,grayscale,small,18.5,12.397,warm,200,6.103
695,fastfouriertransform,large,18.4,4.879,warm,200,13.520999999999999
696,graphgen,small,26.7,2.7920000000000003,warm,200,23.907999999999998
697,graphgen,medium,107.7,12.473,warm,200,95.227
698,genmatrix,large,62.4,1.192,warm,200,61.208
699,linpack,small,17.0,8.022,warm,200,8.978
700,fetchdata,medium,88.9,84.26400000000001,warm,200,4.635999999999996
701,graphgen,small,28.1,3.163,warm,200,24.937
702,matrixmul,large,47.7,7.979999999999999,warm,200,39.720000000000006
703,fastfouriertransform,large,21.8,7.619,warm,200,14.181000000000001
704,fastfouriertransform,medium,641.7,628.242,warm,200,13.458000000000084
705,mobilenet,medium,31.7,25.244,warm,200,6.4559999999999995
706,pagerank,large,355.3,272.889,warm,200,82.411
707,fastfouriertransform,medium,645.6,602.072,warm,200,43.52800000000002
708,pagerank,small,18.4,10.186,warm,200,8.213999999999999
709,resnet,small,147.5,141.775,warm,200,5.724999999999994
710,pagerank,medium,66.7,44.754000000000005,warm,200,21.945999999999998
711,mobilenet,large,29.4,23.509,warm,200,5.890999999999998
712,graphgen,small,52.4,4.936,warm,200,47.464
713,mobilenet,medium,31.9,22.749,warm,200,9.151
714,matrixmul,large,48.2,7.991,warm,200,40.209
715,fastfouriertransform,medium,618.8,601.028,warm,200,17.771999999999935
716,mobilenet,small,40.8,34.997,warm,200,5.802999999999997
717,fastfouriertransform,medium,823.5,602.692,warm,200,220.808
718,resnet,small,126.6,121.618,warm,200,4.981999999999999
719,fastfouriertransform,small,428.9,4.889,warm,200,424.01099999999997
720,grayscale,large,2796.2,2678.853,cold,200,117.34699999999975
721,resnet,large,125.7,120.776,warm,200,4.924000000000007
722,linpack,medium,686.0,678.396,warm,200,7.604000000000042
723,resnet,large,128.7,123.553,warm,200,5.146999999999991
724,grayscale,medium,69.7,57.801,warm,200,11.899000000000001
725,pagerank,large,463.3,289.262,warm,200,174.038
726,matrixmul,small,42.2,5.042,warm,200,37.158
727,fastfouriertransform,large,22.2,4.984999999999999,warm,200,17.215
728,pagerank,large,385.7,286.177,warm,200,99.52299999999997
729,genmatrix,medium,10.5,0.2689999999999999,warm,200,10.231
730,mobilenet,small,23.8,18.185,warm,200,5.615000000000002
731,matrixmul,medium,577.0,539.2379999999999,warm,200,37.76200000000006
732,mobilenet,medium,23.8,19.124,warm,200,4.676000000000002
733,matrixmul,large,189.6,5.049,warm,200,184.551
734,fastfouriertransform,medium,620.4,607.484,warm,200,12.91599999999994
735,matrixmul,medium,578.5,541.322,warm,200,37.178
736,grayscale,medium,104.6,91.83,warm,200,12.769999999999996
737,fetchdata,large,89.2,83.743,warm,200,5.457000000000008
738,mobilenet,small,22.4,17.604000000000003,warm,200,4.795999999999996
739,fastfouriertransform,small,19.1,4.939,warm,200,14.161000000000001
740,fastfouriertransform,medium,616.3,603.1370000000001,warm,200,13.162999999999897
741,fastfouriertransform,large,423.3,4.919,warm,200,418.38100000000003
742,linpack,small,17.5,5.088,warm,200,12.411999999999999
743,pagerank,small,18.7,10.394,warm,200,8.306
744,resnet,large,163.2,157.432,warm,200,5.768000000000001
745,pagerank,medium,69.1,46.289,warm,200,22.810999999999993
746,fastfouriertransform,medium,614.7,601.072,warm,200,13.628000000000043
747,linpack,large,12.0,5.077,warm,200,6.923
748,matrixmul,large,46.4,8.042,warm,200,38.358
749,graphgen,medium,107.8,13.176,warm,200,94.624
750,resnet,medium,127.7,123.044,warm,200,4.656000000000006
751,linpack,small,15.8,8.049000000000001,warm,200,7.7509999999999994
752,resnet,large,126.0,120.453,warm,200,5.546999999999997
753,genmatrix,small,6.8,0.157,warm,200,6.643
754,mobilenet,small,28.8,23.758000000000003,warm,200,5.041999999999998
755,fastfouriertransform,medium,645.5,626.5509999999999,warm,200,18.94900000000007
756,pagerank,medium,78.0,51.097,warm,200,26.903
757,fastfouriertransform,medium,848.7,602.375,warm,200,246.32500000000005
758,resnet,small,126.9,122.21,warm,200,4.690000000000012
759,matrixmul,large,47.8,7.981,warm,200,39.818999999999996
760,resnet,large,125.8,120.842,warm,200,4.957999999999998
761,pagerank,small,18.9,10.007,warm,200,8.892999999999999
762,resnet,large,128.6,124.263,warm,200,4.336999999999989
763,grayscale,small,12.9,7.009,warm,200,5.891
764,fetchdata,medium,98.6,92.779,warm,200,5.820999999999998
765,grayscale,medium,94.0,81.425,warm,200,12.575000000000003
766,linpack,small,16.6,8.018,warm,200,8.582
767,fetchdata,small,90.9,85.94200000000001,warm,200,4.957999999999998
768,resnet,large,127.1,122.03,warm,200,5.069999999999993
769,matrixmul,small,47.0,7.971999999999999,warm,200,39.028
770,fetchdata,large,90.2,85.078,warm,200,5.122
771,graphgen,small,38.0,4.753,warm,200,33.247
772,pagerank,small,18.6,9.86,warm,200,8.740000000000002
773,matrixmul,medium,611.0,574.115,warm,200,36.88499999999999
774,mobilenet,medium,38.5,33.594,warm,200,4.905999999999999
775,fetchdata,medium,92.9,88.032,warm,200,4.868000000000009
776,grayscale,large,2796.7,2680.337,cold,200,116.36299999999983
777,linpack,large,17.0,8.072,warm,200,8.928
778,resnet,small,127.3,122.052,warm,200,5.2479999999999905
779,graphgen,small,37.9,4.485,warm,200,33.415
780,fetchdata,large,89.0,83.838,warm,200,5.162000000000006
781,graphgen,large,527.4,89.28899999999999,warm,200,438.111
782,fastfouriertransform,medium,704.6,687.646,warm,200,16.954000000000065
783,mobilenet,large,24.2,17.983,warm,200,6.216999999999999
784,matrixmul,medium,576.6,540.116,warm,200,36.48400000000004
785,resnet,medium,126.7,121.813,warm,200,4.8870000000000005
786,matrixmul,medium,724.5,541.153,warm,200,183.34699999999998
787,genmatrix,large,37.3,0.789,warm,200,36.510999999999996
788,fastfouriertransform,medium,620.9,607.625,warm,200,13.274999999999977
789,matrixmul,small,137.1,5.043,warm,200,132.057
790,grayscale,large,2863.5,2720.117,cold,200,143.3829999999998
791,resnet,medium,128.2,123.224,warm,200,4.975999999999985
792,pagerank,large,430.1,335.661,warm,200,94.43900000000002
793,grayscale,small,16.3,10.682,warm,200,5.618
794,genmatrix,medium,13.4,0.284,warm,200,13.116
795,resnet,small,130.1,125.274,warm,200,4.825999999999993
796,graphgen,small,27.2,2.814,warm,200,24.386
797,grayscale,small,16.4,10.675,warm,200,5.724999999999998
798,fetchdata,medium,89.4,84.517,warm,200,4.88300000000001
799,grayscale,medium,99.2,86.95899999999999,warm,200,12.241000000000014
800,fastfouriertransform,small,17.9,5.017,warm,200,12.883
801,mobilenet,large,28.3,22.519,warm,200,5.781000000000002
802,matrixmul,small,47.2,8.147,warm,200,39.053000000000004
803,fetchdata,medium,88.6,83.658,warm,200,4.941999999999993
804,pagerank,large,399.8,278.637,warm,200,121.16300000000001
805,genmatrix,large,51.3,1.1820000000000002,warm,200,50.117999999999995
806,pagerank,large,418.9,289.937,warm,200,128.96299999999997
807,linpack,small,12.1,5.09,warm,200,7.01
808,matrixmul,large,46.5,7.969,warm,200,38.531
809,graphgen,medium,138.3,19.58,warm,200,118.72000000000001
810,graphgen,medium,107.1,13.393,warm,200,93.707
811,fastfouriertransform,medium,648.8,634.1569999999999,warm,200,14.643000000000029
812,resnet,medium,153.9,147.447,warm,200,6.453000000000003
813,resnet,medium,127.0,122.501,warm,200,4.498999999999995
814,matrixmul,medium,603.2,566.5649999999999,warm,200,36.635000000000105
815,fastfouriertransform,medium,618.3,604.897,warm,200,13.402999999999906
816,graphgen,medium,107.2,12.864,warm,200,94.336
817,fetchdata,large,96.7,91.412,warm,200,5.287999999999997
818,mobilenet,large,30.8,23.556,warm,200,7.244
819,linpack,small,15.4,8.048,warm,200,7.352
820,matrixmul,small,40.9,5.067,warm,200,35.833
821,genmatrix,medium,13.2,0.317,warm,200,12.883
822,resnet,medium,126.8,122.473,warm,200,4.326999999999998
823,pagerank,small,24.7,15.675999999999998,warm,200,9.024000000000001
824,matrixmul,medium,575.5,537.84,warm,200,37.65999999999997
825,linpack,small,15.7,8.068000000000001,warm,200,7.631999999999998
826,linpack,small,15.5,8.026,warm,200,7.474
827,fastfouriertransform,large,18.2,4.852,warm,200,13.347999999999999
828,fastfouriertransform,large,18.2,4.835,warm,200,13.364999999999998
829,pagerank,small,32.5,15.817000000000002,warm,200,16.683
